Continent,Year,Week,Mean_Cases,Stddev_Cases,Min_Cases,Max_Cases
Australia,2022,36,941.3770491803278,1150.7701647727697,0,4050
Australia,2022,37,685.4193548387096,2410.9071522288928,0,17392
Australia,2022,38,827.7936507936508,2516.474922859036,0,14155
Australia,2022,39,927.4354838709677,2547.0465417682044,0,12574
Australia,2022,40,757.9677419354839,2253.7680067945225,0,11177
Australia,2022,41,781.1612903225806,2535.1598532944,0,14288
Australia,2022,42,550.0322580645161,1599.4401783712517,0,8821
Australia,2022,43,1124.4444444444443,3543.7090955835897,0,20456
Australia,2022,44,1013.3174603174604,3190.2539176190608,0,20770
Australia,2022,45,1345.047619047619,3901.6116042731724,0,21570
Australia,2022,46,1620.1129032258063,4949.264943286747,0,27864
Australia,2022,47,1849.4285714285713,5546.193238825736,0,31506
Australia,2022,48,2359.6393442622953,6846.910512615126,0,37781
Australia,2022,49,2399.451612903226,7468.0970444172335,0,40179
Australia,2022,50,2469.4126984126983,7775.070582886588,0,42699
Australia,2022,51,1641.6190476190477,5424.8170429341435,0,38331
Australia,2022,52,2142.8028169014083,5998.739728642338,0,31970
Australia,2023,1,1910.4761904761904,5427.2093252340865,0,22740
Australia,2023,2,932.3064516129032,3214.024032006971,0,19179
Australia,2023,3,437.35483870967744,1531.412099849798,0,9054
Australia,2023,4,723.9047619047619,2453.817537412357,0,13855
Australia,2023,5,289.78688524590166,1084.6692140118741,0,6563
Australia,2023,6,550.1904761904761,1788.886577997636,0,8860
Australia,2023,7,405.58730158730157,1419.2729242061012,0,8196
Australia,2023,8,440.3174603174603,1522.8308933862322,0,9077
Australia,2023,9,485.9047619047619,1789.6137600438396,0,11439
Australia,2023,10,386.8333333333333,1421.769872879775,0,7863
Australia,2023,52,136.22222222222223,408.6666666666667,0,1226
Europe,2020,4,0.019230769230769232,0.17856611122887922,0,2
Europe,2020,5,0.07326007326007326,0.3664957192932667,0,3
Europe,2020,6,0.08791208791208792,0.561936351227865,0,6
Europe,2020,7,0.029304029304029304,0.18948040180326986,0,2
Europe,2020,8,0.5970695970695971,6.253727610651642,0,93
Europe,2020,9,7.455882352941177,42.96671115937624,0,566
Europe,2020,10,36.62637362637363,145.58207067449823,0,1492
Europe,2020,11,158.981684981685,481.8399360036823,0,3590
Europe,2020,12,409.83882783882785,1006.2753338214372,0,6557
Europe,2020,13,787.4102564102565,1688.6649356501787,0,9630
Europe,2020,14,856.0,1779.597977904831,0,8195
Europe,2020,15,890.3455882352941,3329.1037808168553,0,50740
Europe,2020,16,724.5970695970695,1770.9451963628878,0,17436
Europe,2020,17,506.76014760147604,1025.857916321738,0,5490
Europe,2020,18,366.11439114391146,839.2933258796962,0,5435
Europe,2020,19,283.4485294117647,621.8977184784902,0,4129
Europe,2020,20,222.57875457875457,516.5682097092953,0,3583
Europe,2020,21,185.6985294117647,412.4764793894193,0,3041
Europe,2020,22,163.47058823529412,369.2762331928887,0,3282
Europe,2020,23,151.66420664206643,361.6940309299933,0,4271
Europe,2020,24,142.53479853479854,263.12900772003013,0,1437
Europe,2020,25,148.0,272.42071221631534,0,1496
Europe,2020,26,154.4558823529412,274.8295242857739,0,1698
Europe,2020,27,130.72527472527472,199.56440059248968,0,923
Europe,2020,28,142.22710622710622,214.36834297170262,0,1244
Europe,2020,29,170.0989010989011,282.8248414087871,0,2045
Europe,2020,30,222.5897435897436,446.43708819714874,0,4581
Europe,2020,31,272.6630036630037,574.2515301150482,0,6361
Europe,2020,32,349.032967032967,825.1303344091284,0,8532
Europe,2020,33,430.50367647058823,972.0616125453256,0,8618
Europe,2020,34,518.8278388278388,1416.525363797265,0,16269
Europe,2020,35,619.6102941176471,1819.5070747788793,0,19382
Europe,2020,36,727.4139194139194,2079.657630748164,0,23572
Europe,2020,37,895.4432234432235,2383.1871326961277,0,26560
Europe,2020,38,1097.2857142857142,2728.247874036535,0,27404
Europe,2020,39,1300.5567765567766,3113.2241499734328,0,31428
Europe,2020,40,1515.3553113553114,3526.842685107402,0,31785
Europe,2020,41,2179.864468864469,4152.222169046667,0,26677
Europe,2020,42,3073.941391941392,5460.975072874117,0,32100
Europe,2020,43,4387.67032967033,7468.959718278767,0,45240
Europe,2020,44,6034.941391941392,10257.333787965026,0,72017
Europe,2020,45,6855.625,13090.904014258007,0,104314
Europe,2020,46,5979.0989010989015,9483.103305494595,0,52386
Europe,2020,47,5476.384615384615,8297.118298164307,0,45210
Europe,2020,48,4587.941391941392,6435.447065878868,0,32733
Europe,2020,49,4184.556776556777,5572.803674256014,0,24110
Europe,2020,50,4301.505494505494,5741.724620576632,0,29875
Europe,2020,51,4710.010989010989,6897.140063462959,0,35928
Europe,2020,52,4257.289377289378,7520.608989083814,0,39988
Europe,2020,53,5475.192307692308,9714.411964748235,0,55892
Europe,2021,1,5800.241758241758,11094.455641028531,0,68053
Europe,2021,2,5056.1611721611725,9882.784559917889,0,61422
Europe,2021,3,4656.520146520146,9685.491945608805,0,84287
Europe,2021,4,4175.260073260073,8916.491667487717,0,93822
Europe,2021,5,3641.5551470588234,7709.662229589867,0,79686
Europe,2021,6,3000.705882352941,5275.72368288183,0,47095
Europe,2021,7,3008.996336996337,4845.48192945377,0,30251
Europe,2021,8,3348.120879120879,5208.251540263589,0,31230
Europe,2021,9,3526.5,5474.655646047926,0,26079
Europe,2021,10,3906.190476190476,6105.134249046419,0,29650
Europe,2021,11,4474.780219780219,7204.519460547068,0,37638
Europe,2021,12,5035.073800738008,8783.813794686135,0,64225
Europe,2021,13,4868.479704797048,9389.032412112429,0,80629
Europe,2021,14,4178.930147058823,10486.153001635077,0,117900
Europe,2021,15,4073.4468864468863,7245.215711855857,0,43348
Europe,2021,16,3630.421245421245,6685.917982353123,0,44003
Europe,2021,17,2955.948717948718,5323.016705116445,0,31202
Europe,2021,18,2399.6703296703295,4329.885167921718,0,24745
Europe,2021,19,1897.2857142857142,3424.522557810004,0,20030
Europe,2021,20,1465.6236162361624,2625.761528768128,0,18128
Europe,2021,21,1104.4981684981685,2017.8565362571617,0,13933
Europe,2021,22,900.7142857142857,1791.508670123047,0,15393
Europe,2021,23,754.1208791208791,1664.3486769372432,0,14004
Europe,2021,24,605.8901098901099,1620.7826594137277,0,10809
Europe,2021,25,712.5073529411765,2433.4269019287603,0,17943
Europe,2021,26,1118.5036764705883,4086.9401748259497,0,27556
Europe,2021,27,1759.2637362637363,5721.333535359961,0,35200
Europe,2021,28,2651.1172161172162,8450.862027090241,0,53969
Europe,2021,29,2774.007326007326,8244.50764947787,0,61628
Europe,2021,30,2520.076923076923,7090.673496226612,0,61625
Europe,2021,31,2511.2344322344325,6791.890179437928,0,55939
Europe,2021,32,2577.846153846154,6382.4222788344205,0,39638
Europe,2021,33,2645.5054945054944,6256.751001636317,0,36987
Europe,2021,34,2692.186813186813,6497.120637555004,0,37962
Europe,2021,35,2612.1948529411766,6365.3360986077605,0,42065
Europe,2021,36,2570.128205128205,6165.028093929836,0,40801
Europe,2021,37,2403.904411764706,5103.935025408993,0,32292
Europe,2021,38,2444.1721611721614,5609.675291702701,0,35764
Europe,2021,39,2651.0551470588234,5840.8582458923,0,37485
Europe,2021,40,2892.7326007326005,6360.203534906774,0,39730
Europe,2021,41,3313.856617647059,7290.74553343073,0,44696
Europe,2021,42,4162.989010989011,8260.482849120512,0,51484
Europe,2021,43,4649.018315018315,7955.80830849858,0,43922
Europe,2021,44,5119.249084249084,8053.4772091511595,0,48088
Europe,2021,45,6041.029304029304,9694.386895443673,0,73058
Europe,2021,46,7260.274725274725,11901.543791729482,0,102186
Europe,2021,47,8379.608058608059,14756.053955154644,0,137294
Europe,2021,48,8662.117216117216,15622.678037147996,0,140890
Europe,2021,49,8480.224264705883,15913.15048873714,0,134401
Europe,2021,50,8881.296703296703,17481.819224571973,0,108086
Europe,2021,51,10117.652014652014,23329.08077614886,0,122448
Europe,2021,52,20287.71794871795,45437.39162924653,0,232200
Europe,2021,53,4070.82905982906,9767.349461599615,0,57724
Europe,2022,1,27014.080586080585,62170.17910004534,0,372766
Europe,2022,2,28499.34432234432,60994.658833654816,0,359550
Europe,2022,3,33760.336996337,69823.52552978166,0,461517
Europe,2022,4,37053.73992673992,67573.2281048987,0,501635
Europe,2022,5,35515.820512820515,74488.42883097102,0,847371
Europe,2022,6,27789.41911764706,54097.85279688361,0,446255
Europe,2022,7,19243.360294117647,39633.57951272479,0,411414
Europe,2022,8,14891.205128205129,34346.98078169407,0,381004
Europe,2022,9,14225.611721611722,33559.96246989912,0,346095
Europe,2022,10,16620.860294117647,42773.66863250091,0,387527
Europe,2022,11,18657.48717948718,48377.33625412701,0,476071
Europe,2022,12,19290.62271062271,52336.178012011216,0,484345
Europe,2022,13,17126.076923076922,49037.93148711008,0,430751
Europe,2022,14,13193.710622710623,38943.59099890784,0,311638
Europe,2022,15,10091.73161764706,31548.44883581687,0,236935
Europe,2022,16,9335.416974169742,31331.550347254215,0,277181
Europe,2022,17,7477.600732600733,23205.848869529447,0,194342
Europe,2022,18,5817.091575091575,16991.772471066553,0,113522
Europe,2022,19,5377.659340659341,15372.248633940048,0,107568
Europe,2022,20,4357.1845018450185,12668.765865348443,0,86252
Europe,2022,21,3508.523985239852,10369.935952442323,0,64437
Europe,2022,22,3213.5531135531137,9441.609410624524,0,61889
Europe,2022,23,3564.856617647059,11941.320517539634,0,84655
Europe,2022,24,5266.369963369963,17393.004354104236,0,164092
Europe,2022,25,7271.798534798535,21116.05627241278,0,123097
Europe,2022,26,9437.018315018315,27910.363812972002,0,164828
Europe,2022,27,11212.80586080586,34647.87722705169,0,243248
Europe,2022,28,9860.457875457876,32888.70362251644,0,251337
Europe,2022,29,11076.926470588236,39833.04958843685,0,367629
Europe,2022,30,7353.981617647059,22313.206751572157,0,145472
Europe,2022,31,5781.741697416975,16441.402185170053,0,125193
Europe,2022,32,4412.626373626374,12540.759956199141,0,103059
Europe,2022,33,3689.2051282051284,10532.058808444457,0,77062
Europe,2022,34,3295.710622710623,8987.12176741121,0,60411
Europe,2022,35,2935.978021978022,7987.618934461146,0,54504
Europe,2022,36,2729.014652014652,7553.7369296743245,0,49709
Europe,2022,37,3390.5220588235293,8710.337826678251,0,54930
Europe,2022,38,3777.860805860806,10441.213741690735,0,61475
Europe,2022,39,5155.626373626374,15283.692697453193,0,96367
Europe,2022,40,6076.8388278388275,20413.086759596405,0,174112
Europe,2022,41,6673.452205882353,22863.644167813527,0,172536
Europe,2022,42,6072.985347985348,20536.36016026544,0,150052
Europe,2022,43,4431.97794117647,14892.309332722856,0,115534
Europe,2022,44,2851.769230769231,11531.792761889516,0,110988
Europe,2022,45,2894.677655677656,13840.65406872537,0,181181
Europe,2022,46,3093.915750915751,15157.454304131901,0,208346
Europe,2022,47,3324.010989010989,16720.799183924893,0,229122
Europe,2022,48,3836.970588235294,18097.09307106387,0,227420
Europe,2022,49,3997.6849816849817,18522.19484545624,0,221324
Europe,2022,50,3950.360294117647,16803.178673181013,0,174630
Europe,2022,51,3516.1831501831502,14090.953769544854,0,137572
Europe,2022,52,5241.057692307692,21854.3803437407,0,219126
Europe,2023,1,2128.4395604395604,10555.498011778724,0,135977
Europe,2023,2,1290.3223443223444,6292.386628612981,0,84060
Europe,2023,3,859.9084249084249,3877.945076624789,0,51888
Europe,2023,4,839.5457875457876,3315.0321075089014,0,38159
Europe,2023,5,879.5220588235294,3429.9424456284128,0,34377
Europe,2023,6,896.5955882352941,3408.419962427703,0,30901
Europe,2023,7,989.1208791208791,3581.3366122423413,0,28347
Europe,2023,8,1102.2051282051282,4020.861696365237,0,29438
Europe,2023,9,1088.6556776556777,3906.8697948922672,0,32970
Europe,2023,10,1148.923076923077,3454.3631232968337,0,28779
Europe,2023,52,112.0,461.2748923535612,0,2869
North America,2020,4,0.1590909090909091,0.568276947638877,0,3
North America,2020,5,0.05194805194805195,0.27606749251548385,0,2
North America,2020,6,0.1038961038961039,0.44675483634809166,0,3
North America,2020,7,0.03896103896103896,0.1947710154567775,0,1
North America,2020,8,0.1038961038961039,0.3473363145128327,0,2
North America,2020,9,0.5454545454545454,1.4738550823699568,0,8
North America,2020,10,7.51948051948052,25.13469524362186,0,166
North America,2020,11,40.701298701298704,130.07528841477122,0,759
North America,2020,12,438.85714285714283,1513.9461395749306,0,8919
North America,2020,13,1501.4868421052631,4660.466006723422,0,22164
North America,2020,14,2841.311688311688,8722.320009546802,0,35824
North America,2020,15,2958.5454545454545,9043.045179562974,0,36026
North America,2020,16,2724.6623376623374,8145.347381384741,0,33157
North America,2020,17,2832.181818181818,8529.263770484951,0,32078
North America,2020,18,2618.1688311688313,7915.890373503882,0,34822
North America,2020,19,2334.103896103896,7082.565206908879,0,28210
North America,2020,20,2123.818181818182,6443.737769353391,0,25877
North America,2020,21,2109.987012987013,6406.7086580221885,0,25112
North America,2020,22,1948.4935064935064,5969.1019615123805,0,24737
North America,2020,23,1985.2337662337663,6234.009917794533,0,27711
North America,2020,24,1985.1948051948052,6242.090433076846,0,25555
North America,2020,25,2496.818181818182,7903.526835545723,0,31866
North America,2020,26,3631.12987012987,11571.26703969641,0,49086
North America,2020,27,4539.363636363636,14422.189815577765,0,55084
North America,2020,28,5359.831168831169,17092.484200436564,0,68522
North America,2020,29,5910.558441558442,18716.673980208347,0,70774
North America,2020,30,5999.701298701299,19027.413825752716,0,74949
North America,2020,31,5574.194805194805,17736.404970864274,0,69204
North America,2020,32,5174.792207792208,16495.174963046542,0,63767
North America,2020,33,4864.337662337663,15652.175950638528,0,70072
North America,2020,34,3919.3896103896104,12455.808094763453,0,47900
North America,2020,35,3842.753246753247,12209.397693187695,0,50437
North America,2020,36,3714.935064935065,11787.474597101236,0,48659
North America,2020,37,3400.5064935064934,10813.34800705442,0,45615
North America,2020,38,3898.961038961039,12134.190079277685,0,50227
North America,2020,39,3870.6363636363635,11916.550111095039,0,48997
North America,2020,40,4111.649350649351,12523.157925016394,0,53547
North America,2020,41,4758.714285714285,14457.183958027252,0,58213
North America,2020,42,5459.960526315789,16501.944024015917,0,70310
North America,2020,43,6766.701298701299,20469.379198968945,0,82132
North America,2020,44,8065.298701298701,24484.325066772682,0,100499
North America,2020,45,11179.57142857143,34034.11760952011,0,130032
North America,2020,46,14265.545454545454,43471.050601928255,0,178761
North America,2020,47,16464.64935064935,50198.5265459912,0,201085
North America,2020,48,16094.376623376624,49239.87036331191,0,215202
North America,2020,49,19196.675324675325,58359.0114482943,0,235134
North America,2020,50,20713.116883116883,62998.985919151266,0,236902
North America,2020,51,21217.934210526317,64421.826367432455,0,246440
North America,2020,52,17789.272727272728,55298.043839875085,0,220787
North America,2020,53,21574.590909090908,68077.26246009977,0,313926
North America,2021,1,23437.428571428572,72599.74133679247,0,302860
North America,2021,2,20511.727272727272,63276.21497526296,0,244336
North America,2021,3,15926.337662337663,49317.73133511293,0,192027
North America,2021,4,13792.38961038961,42767.36409593918,0,166715
North America,2021,5,11099.077922077922,34342.613769487085,0,130407
North America,2021,6,8604.337662337663,26545.73359992464,0,106152
North America,2021,7,6273.688311688312,19115.47186406296,0,74874
North America,2021,8,6507.532467532467,19937.11802576476,0,77060
North America,2021,9,5659.077922077922,17252.68548490978,0,68441
North America,2021,10,5200.428571428572,15700.702905341677,0,62274
North America,2021,11,5324.142857142857,15956.585024696727,0,62203
North America,2021,12,6190.597402597403,18672.098703863874,0,87825
North America,2021,13,6398.12987012987,18854.093391475788,0,76845
North America,2021,14,7160.792207792208,20303.533811771,0,84412
North America,2021,15,7015.883116883117,19824.909129661013,0,82748
North America,2021,16,6058.116883116883,16795.496659877255,0,66213
North America,2021,17,5263.922077922078,14337.650949754843,0,57726
North America,2021,18,4438.285714285715,11894.075259796968,0,48165
North America,2021,19,3590.779220779221,9663.57931756815,0,41582
North America,2021,20,2719.3246753246754,7395.286534859389,0,30005
North America,2021,21,2084.4935064935066,6003.428885630752,0,26546
North America,2021,22,1511.948051948052,4425.866519071074,0,21093
North America,2021,23,1428.5324675324675,4382.455126573686,0,24504
North America,2021,24,1175.1038961038962,3569.373749377862,0,20986
North America,2021,25,1225.3506493506493,3942.302519054441,0,24509
North America,2021,26,1284.6883116883116,4447.63196384128,0,29596
North America,2021,27,2001.3157894736842,6915.226432948335,0,46974
North America,2021,28,3171.6363636363635,11188.975709092423,0,78031
North America,2021,29,5203.426666666666,17921.914686542616,0,120781
North America,2021,30,7726.038961038961,27416.66083138497,0,191156
North America,2021,31,10420.792207792209,37038.19479705614,0,251959
North America,2021,32,12592.103896103896,41488.758052026446,0,226712
North America,2021,33,14207.22077922078,46586.14114779974,0,239003
North America,2021,34,14857.753246753247,48892.24814731716,0,238345
North America,2021,35,15709.09090909091,51418.36670935219,0,235115
North America,2021,36,13859.766233766233,46729.86091577624,0,241690
North America,2021,37,13767.948051948051,45494.33226929312,0,210630
North America,2021,38,11434.194805194806,37157.49077062991,0,174569
North America,2021,39,10255.09090909091,33256.41489254043,0,154832
North America,2021,40,9118.545454545454,29436.59123775313,0,140564
North America,2021,41,8177.103896103896,25583.310896170504,0,111005
North America,2021,42,7127.077922077922,22274.17336275015,0,96631
North America,2021,43,7308.935064935065,22963.711028912818,0,109473
North America,2021,44,7407.8441558441555,22765.39958789315,0,109840
North America,2021,45,7966.168831168831,25553.252065360637,0,144121
North America,2021,46,9097.792207792209,28792.03801370389,0,131057
North America,2021,47,7221.142857142857,24070.3888761768,0,140896
North America,2021,48,11794.83116883117,37710.111164473,0,185150
North America,2021,49,11440.857142857143,36623.0451041828,0,174919
North America,2021,50,13263.025974025973,40799.00015930926,0,192508
North America,2021,51,20966.805194805194,62660.15364060466,0,274389
North America,2021,52,48971.32727272727,145691.57408388125,0,597949
North America,2021,53,20481.636363636364,64554.497900426235,0,272624
North America,2022,1,70700.0,222003.7392013216,0,1042792
North America,2022,2,76488.92207792208,247747.858753972,0,1354505
North America,2022,3,66390.81818181818,218428.5824701982,0,1132846
North America,2022,4,49296.805194805194,164007.7218905801,0,908747
North America,2022,5,28871.85714285714,92858.33593050203,0,535312
North America,2022,6,18672.272727272728,57696.70271652314,0,342590
North America,2022,7,10801.987012987012,32079.258973301505,0,167199
North America,2022,8,7168.61038961039,20002.193725844336,0,89182
North America,2022,9,5014.207792207792,15331.012748791996,0,96764
North America,2022,10,3743.4675324675327,11275.493364844066,0,61334
North America,2022,11,3325.065789473684,10035.39027819118,0,52025
North America,2022,12,3396.805194805195,9543.390210588246,0,44415
North America,2022,13,3275.7662337662337,8793.227048036373,0,44550
North America,2022,14,3782.5714285714284,11936.649530386578,0,73178
North America,2022,15,4444.0526315789475,11603.388711802816,0,56068
North America,2022,16,5484.285714285715,16136.205808398012,0,88576
North America,2022,17,5660.532467532467,17389.602485230273,0,89812
North America,2022,18,7139.987012987013,24441.398090499053,0,129052
North America,2022,19,8264.857142857143,28686.694960938854,0,161021
North America,2022,20,10643.558441558442,38549.405566272835,0,203833
North America,2022,21,9451.532467532468,35744.2869051473,0,210740
North America,2022,22,10385.025974025973,39160.42372357382,0,228723
North America,2022,23,9829.103896103896,35415.69760066424,0,198599
North America,2022,24,9684.48051948052,35337.155840340114,0,184888
North America,2022,25,9493.753246753247,33285.25702530992,0,185360
North America,2022,26,10686.636363636364,39014.848586926055,0,189893
North America,2022,27,10055.077922077922,35919.096268290086,0,200404
North America,2022,28,12894.103896103896,44154.47487532129,0,204317
North America,2022,29,11710.87012987013,40845.018676297885,0,216403
North America,2022,30,12604.441558441558,45339.05112056259,0,239777
North America,2022,31,10953.236842105263,39219.872773163836,0,200399
North America,2022,32,10951.83116883117,37472.62563750357,0,196479
North America,2022,33,8282.467532467532,29387.839476910216,0,149128
North America,2022,34,9021.974025974027,31980.2535645349,0,151689
North America,2022,35,7415.311688311688,27639.23565201991,0,154220
North America,2022,36,6668.662337662337,25024.433792748263,0,123971
North America,2022,37,5850.207792207792,19929.31688515404,0,103201
North America,2022,38,5730.1558441558445,19562.191509634176,0,98364
North America,2022,39,4441.2467532467535,16301.883021808639,0,86545
North America,2022,40,4180.922077922078,14422.019913610753,0,71377
North America,2022,41,3563.5974025974024,12760.732667733526,0,64701
North America,2022,42,3640.818181818182,12395.765200820624,0,60699
North America,2022,43,3610.064935064935,12665.047263752958,0,71540
North America,2022,44,4050.3896103896104,14201.577707160643,0,74039
North America,2022,45,3573.1428571428573,14414.19732481823,0,97325
North America,2022,46,4268.2467532467535,15387.524550543369,0,84748
North America,2022,47,3793.2727272727275,15456.289842680779,0,113440
North America,2022,48,5553.402597402597,20310.182095933884,0,113012
North America,2022,49,6068.233766233766,23508.685092119118,0,145440
North America,2022,50,6403.337662337663,24776.43110031576,0,148168
North America,2022,51,6350.7532467532465,25987.485341458534,0,182123
North America,2022,52,10792.761363636364,41945.10658401878,0,296243
North America,2023,1,6792.506493506494,29308.084119458363,0,198116
North America,2023,2,5025.831168831169,20431.629255566244,0,139618
North America,2023,3,4774.298701298701,20274.88785617953,0,128630
North America,2023,4,3783.8311688311687,15342.960730715527,0,102308
North America,2023,5,4397.454545454545,17848.236215044843,0,116509
North America,2023,6,3485.7402597402597,14337.026416170233,0,83517
North America,2023,7,3732.3246753246754,14392.540374536826,0,89007
North America,2023,8,3369.5844155844156,15537.690121079813,0,110163
North America,2023,9,3643.3026315789475,14595.754416514175,0,90417
North America,2023,10,3741.8863636363635,12880.09041607711,0,64861
North America,2023,52,445.0,1289.525106386068,0,4295
South America,2020,4,0.0,0.0,0,0
South America,2020,5,0.0,0.0,0,0
South America,2020,6,0.0,0.0,0,0
South America,2020,7,0.0,0.0,0,0
South America,2020,8,0.02040816326530612,0.20203050891044214,0,2
South America,2020,9,0.20408163265306123,0.9839870889425096,0,7
South America,2020,10,0.6428571428571429,1.676090197607356,0,9
South America,2020,11,4.591836734693878,11.10571203888321,0,99
South America,2020,12,42.724489795918366,74.95934026547978,0,525
South America,2020,13,83.8061224489796,112.54082037549298,0,487
South America,2020,14,161.19387755102042,273.71079847028795,0,1304
South America,2020,15,294.9896907216495,492.2999910040743,0,2196
South America,2020,16,368.1224489795918,679.8996934100614,0,3257
South America,2020,17,650.5714285714286,1513.7701142389112,0,11536
South America,2020,18,854.8163265306123,1554.9529269696625,0,7502
South America,2020,19,1174.5833333333333,2383.1413265805577,0,11156
South America,2020,20,1499.4123711340205,3113.2546265677274,0,17126
South America,2020,21,2210.734693877551,4730.138769026533,0,22739
South America,2020,22,2772.081632653061,6004.053284984861,0,32321
South America,2020,23,3056.765306122449,6865.159366680277,0,32101
South America,2020,24,3104.3367346938776,6633.29107560404,0,33790
South America,2020,25,3710.680412371134,10148.215576463832,0,63523
South America,2020,26,4034.704081632653,9681.415895222757,0,44884
South America,2020,27,3964.081632653061,9497.047343289916,0,46825
South America,2020,28,4104.591836734694,9779.7446879549,0,46699
South America,2020,29,3946.081632653061,8712.94720655389,0,43683
South America,2020,30,4840.081632653061,12339.18082100565,0,66150
South America,2020,31,5143.2959183673465,12053.787541133586,0,58055
South America,2020,32,4998.326530612245,11738.301166865293,0,56283
South America,2020,33,5022.744897959184,11589.45056587188,0,60713
South America,2020,34,4667.418367346939,10077.544589178242,5,49264
South America,2020,35,4683.316326530612,9901.347425328044,0,48152
South America,2020,36,4824.2959183673465,10570.521110162714,0,50225
South America,2020,37,4057.6082474226805,7960.607694502009,0,41533
South America,2020,38,4135.744897959184,8251.224050788704,0,39731
South America,2020,39,3924.9795918367345,7474.909092271527,0,34967
South America,2020,40,3740.1020408163267,7483.36950471641,0,35783
South America,2020,41,4085.7551020408164,7628.694171622621,0,31526
South America,2020,42,3335.1020408163267,6327.303996629921,0,30426
South America,2020,43,3705.6020408163267,6694.691329302267,0,30001
South America,2020,44,3316.2448979591836,6315.464058111929,0,29982
South America,2020,45,2842.316326530612,5079.724035845773,0,23845
South America,2020,46,3666.418367346939,8017.92183518417,0,46424
South America,2020,47,3641.7244897959185,8049.12005023564,0,38770
South America,2020,48,4257.244897959184,9478.982057511408,0,51485
South America,2020,49,4694.959183673469,10963.776989459679,0,51985
South America,2020,50,4792.897959183673,11466.659929911728,0,54591
South America,2020,51,5354.642857142857,12947.66500403455,0,68699
South America,2020,52,4266.714285714285,10065.413973285366,0,58211
South America,2020,53,6012.767857142857,12828.325369333814,3,56371
South America,2021,1,6558.0,14652.496007066962,0,87969
South America,2021,2,7143.448979591837,14647.417612814017,0,69097
South America,2021,3,6853.285714285715,13902.424530816612,0,64477
South America,2021,4,6637.438775510204,13710.049443139374,0,64772
South America,2021,5,5728.918367346939,12323.991556722787,0,57107
South America,2021,6,5538.265306122449,11983.000543769485,0,61108
South America,2021,7,5365.1122448979595,12314.385023745375,0,65284
South America,2021,8,5973.826530612245,14441.458209509907,0,68279
South America,2021,9,6841.673469387755,17335.408204718955,0,81684
South America,2021,10,6868.602040816327,17327.551266155093,0,82471
South America,2021,11,7652.693877551021,19324.233957641187,0,88652
South America,2021,12,8230.122448979591,20068.5166425492,0,98261
South America,2021,13,7350.0,17350.803121136883,0,88725
South America,2021,14,8825.040816326531,19068.150546832465,0,88696
South America,2021,15,8428.561224489797,17727.85017118797,0,84387
South America,2021,16,8008.551020408163,15580.71935009556,0,73988
South America,2021,17,7708.785714285715,16187.408163653034,0,77279
South America,2021,18,7693.84693877551,16512.435412269508,0,76844
South America,2021,19,8138.4795918367345,17195.461971610563,0,80030
South America,2021,20,9097.632653061224,18409.30858576533,0,83387
South America,2021,21,8537.183673469388,17139.87790459643,0,80245
South America,2021,22,8638.663265306122,17508.930278100343,0,96278
South America,2021,23,8513.918367346938,18313.21037279417,0,91244
South America,2021,24,8503.265306122448,19465.220386416735,0,95444
South America,2021,25,8093.765306122449,19461.153698968268,0,124248
South America,2021,26,6557.010204081633,13562.837014669632,0,65956
South America,2021,27,6254.928571428572,12473.241626175146,0,61683
South America,2021,28,6031.428571428572,11493.39998505642,0,56097
South America,2021,29,6283.581632653061,14139.846428046216,0,107120
South America,2021,30,5850.714285714285,10115.350897185714,0,47049
South America,2021,31,5708.367346938776,9626.36057957497,0,42671
South America,2021,32,5196.306122448979,8802.481341132914,0,35858
South America,2021,33,5326.224489795918,9077.331838701806,0,40171
South America,2021,34,4495.438775510204,7499.48057454418,0,31809
South America,2021,35,3905.6632653061224,6404.886560627981,0,27023
South America,2021,36,3334.091836734694,5717.202210451403,0,32823
South America,2021,37,4297.336734693878,13678.576945595434,0,124878
South America,2021,38,3111.4897959183672,5532.043460640044,0,32583
South America,2021,39,2509.591836734694,4297.028699708467,0,21951
South America,2021,40,2324.581632653061,4443.263723197844,0,22145
South America,2021,41,1666.4285714285713,2783.6817457920133,0,15232
South America,2021,42,1698.7551020408164,3271.6676288136773,0,16986
South America,2021,43,1640.7142857142858,3153.794876606806,0,17124
South America,2021,44,1417.469387755102,2829.3598423689286,0,16310
South America,2021,45,1564.9690721649486,3075.6949433339732,0,15538
South America,2021,46,1380.3979591836735,2400.5828662488934,0,13112
South America,2021,47,1480.1836734693877,2608.282159120513,0,12440
South America,2021,48,1421.1122448979593,2480.118399579139,0,12282
South America,2021,49,1306.3469387755101,2028.0152254559762,0,10136
South America,2021,50,1200.6836734693877,1506.0545820323355,0,5651
South America,2021,51,1721.2857142857142,2870.3412060546493,0,16279
South America,2021,52,4998.542857142857,10447.539239687178,0,50506
South America,2021,53,2880.9285714285716,5033.477241541375,0,22939
South America,2022,1,12886.948979591836,24124.134662274537,0,110533
South America,2022,2,21434.775510204083,34264.984171585165,0,139853
South America,2022,3,29721.081632653062,47051.07145721144,0,195541
South America,2022,4,29087.877551020407,51572.42737915935,0,260806
South America,2022,5,23492.132653061224,47079.0101341248,0,287149
South America,2022,6,17694.816326530614,36977.39918799298,0,179417
South America,2022,7,14029.765306122448,28625.33992624025,0,142528
South America,2022,8,10568.989795918367,22796.740205336057,0,131385
