Country/Region,YearMonth,AverageDailyCases
Costa Rica,2023-02,459.9642857142857
Costa Rica,2023-03,179.38709677419354
Croatia,2020-01,0.0
Croatia,2020-02,0.20689655172413793
Croatia,2020-03,27.741935483870968
Croatia,2020-04,37.1
Croatia,2020-05,5.193548387096774
Croatia,2020-06,17.7
Croatia,2020-07,74.45161290322581
Croatia,2020-08,162.74193548387098
Croatia,2020-09,205.96666666666667
Croatia,2020-10,1048.032258064516
Croatia,2020-11,2564.9
Croatia,2020-12,2564.3548387096776
Croatia,2021-01,658.6774193548387
Croatia,2021-02,373.32142857142856
Croatia,2021-03,921.5483870967741
Croatia,2021-04,1937.6333333333334
Croatia,2021-05,708.1290322580645
Croatia,2021-06,115.83333333333333
Croatia,2021-07,117.41935483870968
Croatia,2021-08,330.3225806451613
Croatia,2021-09,999.5666666666667
Croatia,2021-10,2065.8387096774195
Croatia,2021-11,4557.7
Croatia,2021-12,3268.7419354838707
Croatia,2022-01,6988.032258064516
Croatia,2022-02,3937.214285714286
Croatia,2022-03,1394.6129032258063
Croatia,2022-04,728.0333333333333
Croatia,2022-05,436.06451612903226
Croatia,2022-06,394.06666666666666
Croatia,2022-07,1198.8387096774193
Croatia,2022-08,866.8064516129032
Croatia,2022-09,593.3333333333334
Croatia,2022-10,441.51612903225805
Croatia,2022-11,218.73333333333332
Croatia,2022-12,316.7096774193548
Croatia,2023-01,111.54838709677419
Croatia,2023-02,47.285714285714285
Croatia,2023-03,10.774193548387096
Cuba,2020-01,0.0
Cuba,2020-02,0.0
Cuba,2020-03,6.0
Cuba,2020-04,42.96666666666667
Cuba,2020-05,16.387096774193548
Cuba,2020-06,8.6
Cuba,2020-07,8.387096774193548
Cuba,2020-08,45.12903225806452
Cuba,2020-09,51.06666666666667
Cuba,2020-10,39.25806451612903
Cuba,2020-11,44.96666666666667
Cuba,2020-12,112.3225806451613
Cuba,2021-01,471.93548387096774
Cuba,2021-02,792.3928571428571
Cuba,2021-03,795.9032258064516
Cuba,2021-04,1014.3666666666667
Cuba,2021-05,1117.5483870967741
Cuba,2021-06,1589.0
Cuba,2021-07,6150.032258064516
Cuba,2021-08,8339.09677419355
Cuba,2021-09,7265.466666666666
Cuba,2021-10,2242.7096774193546
Cuba,2021-11,328.4
Cuba,2021-12,108.90322580645162
Cuba,2022-01,2526.3548387096776
Cuba,2022-02,837.9285714285714
Cuba,2022-03,646.0322580645161
Cuba,2022-04,395.93333333333334
Cuba,2022-05,70.58064516129032
Cuba,2022-06,22.1
Cuba,2022-07,66.09677419354838
Cuba,2022-08,75.41935483870968
Cuba,2022-09,20.0
Cuba,2022-10,2.935483870967742
Cuba,2022-11,3.533333333333333
Cuba,2022-12,19.193548387096776
Cuba,2023-01,13.548387096774194
Cuba,2023-02,5.535714285714286
Cuba,2023-03,1.2903225806451613
Cyprus,2020-01,0.0
Cyprus,2020-02,0.0
Cyprus,2020-03,7.419354838709677
Cyprus,2020-04,19.366666666666667
Cyprus,2020-05,3.0
Cyprus,2020-06,1.7333333333333334
Cyprus,2020-07,2.774193548387097
Cyprus,2020-08,12.03225806451613
Cyprus,2020-09,8.5
Cyprus,2020-10,79.41935483870968
Cyprus,2020-11,200.56666666666666
Cyprus,2020-12,380.03225806451616
Cyprus,2021-01,261.9032258064516
Cyprus,2021-02,126.71428571428571
Cyprus,2021-03,345.9032258064516
Cyprus,2021-04,645.6333333333333
Cyprus,2021-05,209.61290322580646
Cyprus,2021-06,99.13333333333334
Cyprus,2021-07,824.483870967742
Cyprus,2021-08,375.5483870967742
Cyprus,2021-09,151.53333333333333
Cyprus,2021-10,120.80645161290323
Cyprus,2021-11,334.3
Cyprus,2021-12,1027.8064516129032
Cyprus,2022-01,2825.3870967741937
Cyprus,2022-02,2240.4285714285716
Cyprus,2022-03,3426.5806451612902
Cyprus,2022-04,1566.7666666666667
Cyprus,2022-05,314.2903225806452
Cyprus,2022-06,491.8
Cyprus,2022-07,1526.2903225806451
Cyprus,2022-08,431.19354838709677
Cyprus,2022-09,390.53333333333336
Cyprus,2022-10,358.83870967741933
Cyprus,2022-11,503.96666666666664
Cyprus,2022-12,544.3225806451613
Cyprus,2023-01,372.64516129032256
Cyprus,2023-02,229.64285714285714
Cyprus,2023-03,51.354838709677416
Czechia,2020-01,0.0
Czechia,2020-02,0.0
Czechia,2020-03,106.61290322580645
Czechia,2020-04,139.13333333333333
Czechia,2020-05,49.38709677419355
Czechia,2020-06,88.4
Czechia,2020-07,146.06451612903226
Czechia,2020-08,255.4516129032258
Czechia,2020-09,1521.5333333333333
Czechia,2020-10,8414.41935483871
Czechia,2020-11,6055.133333333333
Czechia,2020-12,6135.064516129032
Czechia,2021-01,8153.290322580645
Czechia,2021-02,8862.535714285714
Czechia,2021-03,9428.41935483871
Czechia,2021-04,3038.0333333333333
Czechia,2021-05,914.1935483870968
Czechia,2021-06,183.56666666666666
Czechia,2021-07,198.09677419354838
Czechia,2021-08,177.25806451612902
Czechia,2021-09,400.43333333333334
Czechia,2021-10,2273.8709677419356
Czechia,2021-11,12812.933333333332
Czechia,2021-12,9795.0
Czechia,2022-01,20488.8064516129
Czechia,2022-02,22275.678571428572
Czechia,2022-03,8991.870967741936
Czechia,2022-04,3088.2
Czechia,2022-05,549.5806451612904
Czechia,2022-06,541.8666666666667
Czechia,2022-07,2160.2903225806454
Czechia,2022-08,2426.0
Czechia,2022-09,3026.6
Czechia,2022-10,2194.6774193548385
Czechia,2022-11,1436.1666666666667
Czechia,2022-12,666.9354838709677
Czechia,2023-01,306.5483870967742
Czechia,2023-02,707.1785714285714
Czechia,2023-03,234.03225806451613
Côte d'Ivoire,2020-01,0.0
Côte d'Ivoire,2020-02,0.0
Côte d'Ivoire,2020-03,5.774193548387097
Côte d'Ivoire,2020-04,36.166666666666664
Côte d'Ivoire,2020-05,48.38709677419355
Côte d'Ivoire,2020-06,218.26666666666668
Côte d'Ivoire,2020-07,204.67741935483872
Côte d'Ivoire,2020-08,63.16129032258065
Côte d'Ivoire,2020-09,54.03333333333333
Côte d'Ivoire,2020-10,31.0
Côte d'Ivoire,2020-11,20.5
Côte d'Ivoire,2020-12,37.29032258064516
Côte d'Ivoire,2021-01,188.25806451612902
Côte d'Ivoire,2021-02,152.82142857142858
Côte d'Ivoire,2021-03,358.0
Côte d'Ivoire,2021-04,71.56666666666666
Côte d'Ivoire,2021-05,38.0
Côte d'Ivoire,2021-06,32.86666666666667
Côte d'Ivoire,2021-07,56.67741935483871
Côte d'Ivoire,2021-08,173.90322580645162
Côte d'Ivoire,2021-09,136.83333333333334
Côte d'Ivoire,2021-10,31.032258064516128
Côte d'Ivoire,2021-11,13.766666666666667
Côte d'Ivoire,2021-12,298.258064516129
Côte d'Ivoire,2022-01,287.19354838709677
Côte d'Ivoire,2022-02,25.0
Côte d'Ivoire,2022-03,8.32258064516129
Côte d'Ivoire,2022-04,6.3
Côte d'Ivoire,2022-05,8.32258064516129
Côte d'Ivoire,2022-06,41.233333333333334
Côte d'Ivoire,2022-07,55.96774193548387
Côte d'Ivoire,2022-08,44.193548387096776
Côte d'Ivoire,2022-09,14.933333333333334
Côte d'Ivoire,2022-10,16.64516129032258
Côte d'Ivoire,2022-11,3.466666666666667
Côte d'Ivoire,2022-12,1.7419354838709677
Côte d'Ivoire,2023-01,1.3225806451612903
Côte d'Ivoire,2023-02,7.428571428571429
Côte d'Ivoire,2023-03,1.7741935483870968
Denmark,2020-01,0.0
Denmark,2020-02,0.10344827586206896
Denmark,2020-03,97.90322580645162
Denmark,2020-04,202.2
Denmark,2020-05,76.12903225806451
Denmark,2020-06,35.63333333333333
Denmark,2020-07,33.354838709677416
Denmark,2020-08,109.09677419354838
Denmark,2020-09,365.6666666666667
Denmark,2020-10,580.0322580645161
Denmark,2020-11,1106.3666666666666
Denmark,2020-12,2633.7419354838707
Denmark,2021-01,1051.258064516129
Denmark,2021-02,437.10714285714283
Denmark,2021-03,610.1612903225806
Denmark,2021-04,643.0666666666667
Denmark,2021-05,943.3870967741935
Denmark,2021-06,386.9
Denmark,2021-07,739.6451612903226
Denmark,2021-08,910.3548387096774
Denmark,2021-09,422.93333333333334
Denmark,2021-10,958.9677419354839
Denmark,2021-11,3340.7
Denmark,2021-12,10100.225806451614
Denmark,2022-01,30352.483870967742
Denmark,2022-02,35403.392857142855
Denmark,2022-03,8899.129032258064
Denmark,2022-04,1829.4
Denmark,2022-05,631.2903225806451
Denmark,2022-06,1140.8
Denmark,2022-07,1810.0
Denmark,2022-08,1276.8387096774193
Denmark,2022-09,851.2333333333333
Denmark,2022-10,1130.967741935484
Denmark,2022-11,606.1333333333333
Denmark,2022-12,997.741935483871
Denmark,2023-01,449.80645161290323
Denmark,2023-02,121.89285714285714
Denmark,2023-03,30.161290322580644
Djibouti,2020-01,0.0
Djibouti,2020-02,0.0
Djibouti,2020-03,0.967741935483871
Djibouti,2020-04,35.2
Djibouti,2020-05,72.80645161290323
Djibouti,2020-06,37.1
Djibouti,2020-07,12.258064516129032
Djibouti,2020-08,9.774193548387096
Djibouti,2020-09,0.9666666666666667
Djibouti,2020-10,4.645161290322581
Djibouti,2020-11,3.8666666666666667
Djibouti,2020-12,4.870967741935484
Djibouti,2021-01,2.967741935483871
Djibouti,2021-02,4.785714285714286
Djibouti,2021-03,61.774193548387096
Djibouti,2021-04,97.33333333333333
Djibouti,2021-05,13.290322580645162
Djibouti,2021-06,2.1666666666666665
Djibouti,2021-07,1.5806451612903225
Djibouti,2021-08,3.161290322580645
Djibouti,2021-09,35.13333333333333
Djibouti,2021-10,19.612903225806452
Djibouti,2021-11,0.7333333333333333
Djibouti,2021-12,4.903225806451613
Djibouti,2022-01,57.935483870967744
Djibouti,2022-02,2.6785714285714284
Djibouti,2022-03,1.2903225806451613
Djibouti,2022-04,0.8
Djibouti,2022-05,1.4193548387096775
Djibouti,2022-06,0.5
Djibouti,2022-07,0.0
Djibouti,2022-08,0.0
Djibouti,2022-09,0.0
Djibouti,2022-10,0.0
Djibouti,2022-11,0.0
Djibouti,2022-12,0.0
Djibouti,2023-01,0.0
Djibouti,2023-02,0.0
Djibouti,2023-03,0.0
Dominica,2020-01,0.0
Dominica,2020-02,0.0
Dominica,2020-03,0.3870967741935484
Dominica,2020-04,0.13333333333333333
Dominica,2020-05,0.0
Dominica,2020-06,0.06666666666666667
Dominica,2020-07,0.0
Dominica,2020-08,0.06451612903225806
Dominica,2020-09,0.3333333333333333
Dominica,2020-10,0.6129032258064516
Dominica,2020-11,1.1666666666666667
Dominica,2020-12,0.0967741935483871
Dominica,2021-01,0.9354838709677419
Dominica,2021-02,0.8928571428571429
Dominica,2021-03,0.6129032258064516
Dominica,2021-04,0.3333333333333333
Dominica,2021-05,0.45161290322580644
Dominica,2021-06,0.16666666666666666
Dominica,2021-07,0.5483870967741935
Dominica,2021-08,45.806451612903224
Dominica,2021-09,61.43333333333333
Dominica,2021-10,40.903225806451616
Dominica,2021-11,40.166666666666664
Dominica,2021-12,25.35483870967742
Dominica,2022-01,70.0
Dominica,2022-02,61.464285714285715
Dominica,2022-03,24.225806451612904
Dominica,2022-04,4.733333333333333
Dominica,2022-05,65.25806451612904
Dominica,2022-06,22.266666666666666
Dominica,2022-07,0.0
Dominica,2022-08,0.0
Dominica,2022-09,29.833333333333332
Dominica,2022-10,0.41935483870967744
Dominica,2022-11,0.0
Dominica,2022-12,0.0
Dominica,2023-01,0.0
Dominica,2023-02,0.0
Dominica,2023-03,0.0
Dominican Republic,2020-01,0.0
Dominican Republic,2020-02,0.0
Dominican Republic,2020-03,35.74193548387097
Dominican Republic,2020-04,189.6
Dominican Republic,2020-05,322.48387096774195
Dominican Republic,2020-06,499.8666666666667
Dominican Republic,2020-07,1169.741935483871
Dominican Republic,2020-08,751.6129032258065
Dominican Republic,2020-09,574.3333333333334
Dominican Republic,2020-10,460.96774193548384
Dominican Republic,2020-11,555.2
Dominican Republic,2020-12,854.2903225806451
Dominican Republic,2021-01,1349.741935483871
Dominican Republic,2021-02,876.1071428571429
Dominican Republic,2021-03,410.61290322580646
Dominican Republic,2021-04,445.5
Dominican Republic,2021-05,836.2903225806451
Dominican Republic,2021-06,1040.0
Dominican Republic,2021-07,506.83870967741933
Dominican Republic,2021-08,255.03225806451613
Dominican Republic,2021-09,285.96666666666664
Dominican Republic,2021-10,711.9354838709677
Dominican Republic,2021-11,825.8333333333334
Dominican Republic,2021-12,364.64516129032256
Dominican Republic,2022-01,4365.096774193548
Dominican Republic,2022-02,644.1428571428571
Dominican Republic,2022-03,100.25806451612904
Dominican Republic,2022-04,37.266666666666666
Dominican Republic,2022-05,147.93548387096774
Dominican Republic,2022-06,725.1666666666666
Dominican Republic,2022-07,646.3548387096774
Dominican Republic,2022-08,285.7096774193548
Dominican Republic,2022-09,195.2
Dominican Republic,2022-10,42.58064516129032
Dominican Republic,2022-11,98.53333333333333
Dominican Republic,2022-12,166.41935483870967
Dominican Republic,2023-01,146.93548387096774
Dominican Republic,2023-02,15.642857142857142
Dominican Republic,2023-03,2.7419354838709675
Ecuador,2020-01,0.0
Ecuador,2020-02,0.0
Ecuador,2020-03,72.06451612903226
Ecuador,2020-04,739.5333333333333
Ecuador,2020-05,411.6774193548387
Ecuador,2020-06,577.8
Ecuador,2020-07,874.1290322580645
Ecuador,2020-08,888.2258064516129
Ecuador,2020-09,757.9333333333333
Ecuador,2020-10,955.0967741935484
Ecuador,2020-11,783.0333333333333
Ecuador,2020-12,607.7096774193549
Ecuador,2021-01,1208.0645161290322
Ecuador,2021-02,1256.0357142857142
Ecuador,2021-03,1367.3548387096773
Ecuador,2021-04,1715.8
Ecuador,2021-05,1337.032258064516
Ecuador,2021-06,1027.1333333333334
Ecuador,2021-07,897.8709677419355
Ecuador,2021-08,456.2903225806452
Ecuador,2021-09,267.7
Ecuador,2021-10,214.29032258064515
Ecuador,2021-11,305.26666666666665
Ecuador,2021-12,700.9677419354839
Ecuador,2022-01,5819.935483870968
Ecuador,2022-02,3159.3928571428573
Ecuador,2022-03,1036.4516129032259
Ecuador,2022-04,326.8666666666667
Ecuador,2022-05,244.70967741935485
Ecuador,2022-06,1056.2
Ecuador,2022-07,1660.0967741935483
Ecuador,2022-08,1116.8709677419354
Ecuador,2022-09,260.3333333333333
Ecuador,2022-10,81.09677419354838
Ecuador,2022-11,103.23333333333333
Ecuador,2022-12,946.1612903225806
Ecuador,2023-01,347.61290322580646
Ecuador,2023-02,190.67857142857142
Ecuador,2023-03,0.0
Egypt,2020-01,0.0
Egypt,2020-02,0.034482758620689655
Egypt,2020-03,22.838709677419356
Egypt,2020-04,158.6
Egypt,2020-05,615.8064516129032
Egypt,2020-06,1397.5666666666666
Egypt,2020-07,782.7096774193549
Egypt,2020-08,149.1290322580645
Egypt,2020-09,136.1
Egypt,2020-10,136.70967741935485
Egypt,2020-11,272.5
Egypt,2020-12,701.9032258064516
Egypt,2021-01,854.1935483870968
Egypt,2021-02,569.0
Egypt,2021-03,616.8064516129032
Egypt,2021-04,823.6333333333333
Egypt,2021-05,1098.9032258064517
Egypt,2021-06,589.2
Egypt,2021-07,88.3225806451613
Egypt,2021-08,133.2258064516129
Egypt,2021-09,526.4
Egypt,2021-10,830.5806451612904
Egypt,2021-11,887.0
Egypt,2021-12,840.6129032258065
Egypt,2022-01,1275.9032258064517
Egypt,2022-02,1984.607142857143
Egypt,2022-03,650.6774193548387
Egypt,2022-04,346.03333333333336
Egypt,2022-05,0.0
Egypt,2022-06,0.0
Egypt,2022-07,0.0
Egypt,2022-08,0.0
Egypt,2022-09,0.0
Egypt,2022-10,0.0
Egypt,2022-11,0.0
Egypt,2022-12,0.0
Egypt,2023-01,0.0
Egypt,2023-02,1.8928571428571428
Egypt,2023-03,1.967741935483871
El Salvador,2020-01,0.0
El Salvador,2020-02,0.0
El Salvador,2020-03,1.032258064516129
El Salvador,2020-04,12.1
El Salvador,2020-05,67.51612903225806
El Salvador,2020-06,128.53333333333333
El Salvador,2020-07,319.2258064516129
El Salvador,2020-08,279.96774193548384
El Salvador,2020-09,108.56666666666666
El Salvador,2020-10,150.03225806451613
El Salvador,2020-11,164.2
El Salvador,2020-12,229.41935483870967
El Salvador,2021-01,272.61290322580646
El Salvador,2021-02,178.07142857142858
El Salvador,2021-03,141.58064516129033
El Salvador,2021-04,144.1
El Salvador,2021-05,145.29032258064515
El Salvador,2021-06,168.8
El Salvador,2021-07,253.3548387096774
El Salvador,2021-08,240.0
El Salvador,2021-09,276.03333333333336
El Salvador,2021-10,292.7096774193548
El Salvador,2021-11,212.7
El Salvador,2021-12,69.09677419354838
El Salvador,2022-01,424.64516129032256
El Salvador,2022-02,759.1071428571429
El Salvador,2022-03,151.2258064516129
El Salvador,2022-04,34.56666666666667
El Salvador,2022-05,21.483870967741936
El Salvador,2022-06,229.7
El Salvador,2022-07,682.9677419354839
El Salvador,2022-08,353.7741935483871
El Salvador,2022-09,0.0
El Salvador,2022-10,0.0
El Salvador,2022-11,0.0
El Salvador,2022-12,0.0
El Salvador,2023-01,0.0
El Salvador,2023-02,0.0
El Salvador,2023-03,0.0
Equatorial Guinea,2020-01,0.0
Equatorial Guinea,2020-02,0.0
Equatorial Guinea,2020-03,0.3870967741935484
Equatorial Guinea,2020-04,10.0
Equatorial Guinea,2020-05,31.967741935483872
Equatorial Guinea,2020-06,23.166666666666668
Equatorial Guinea,2020-07,90.96774193548387
Equatorial Guinea,2020-08,3.870967741935484
Equatorial Guinea,2020-09,2.1666666666666665
Equatorial Guinea,2020-10,1.3870967741935485
Equatorial Guinea,2020-11,2.1666666666666665
Equatorial Guinea,2020-12,3.903225806451613
Equatorial Guinea,2021-01,7.709677419354839
Equatorial Guinea,2021-02,16.821428571428573
Equatorial Guinea,2021-03,26.419354838709676
Equatorial Guinea,2021-04,22.866666666666667
Equatorial Guinea,2021-05,26.93548387096774
Equatorial Guinea,2021-06,5.4
Equatorial Guinea,2021-07,4.451612903225806
Equatorial Guinea,2021-08,19.258064516129032
Equatorial Guinea,2021-09,96.16666666666667
Equatorial Guinea,2021-10,32.45161290322581
Equatorial Guinea,2021-11,7.466666666666667
Equatorial Guinea,2021-12,3.806451612903226
Equatorial Guinea,2022-01,67.48387096774194
Equatorial Guinea,2022-02,2.0
Equatorial Guinea,2022-03,3.7419354838709675
Equatorial Guinea,2022-04,-3.1
Equatorial Guinea,2022-05,0.45161290322580644
Equatorial Guinea,2022-06,3.7
Equatorial Guinea,2022-07,20.516129032258064
Equatorial Guinea,2022-08,6.935483870967742
Equatorial Guinea,2022-09,1.8666666666666667
Equatorial Guinea,2022-10,5.129032258064516
Equatorial Guinea,2022-11,0.3333333333333333
Equatorial Guinea,2022-12,0.0967741935483871
Equatorial Guinea,2023-01,0.12903225806451613
Equatorial Guinea,2023-02,1.3928571428571428
Equatorial Guinea,2023-03,0.0
Eritrea,2020-01,0.0
Eritrea,2020-02,0.0
Eritrea,2020-03,0.4838709677419355
Eritrea,2020-04,0.8
Eritrea,2020-05,0.0
Eritrea,2020-06,5.466666666666667
Eritrea,2020-07,2.4516129032258065
Eritrea,2020-08,1.2903225806451613
Eritrea,2020-09,1.8666666666666667
Eritrea,2020-10,2.6451612903225805
Eritrea,2020-11,3.8
Eritrea,2020-12,23.967741935483872
Eritrea,2021-01,26.29032258064516
Eritrea,2021-02,25.428571428571427
Eritrea,2021-03,13.516129032258064
Eritrea,2021-04,12.1
Eritrea,2021-05,13.64516129032258
Eritrea,2021-06,63.06666666666667
Eritrea,2021-07,16.741935483870968
Eritrea,2021-08,3.064516129032258
Eritrea,2021-09,2.6666666666666665
Eritrea,2021-10,3.6129032258064515
Eritrea,2021-11,17.3
Eritrea,2021-12,19.93548387096774
Eritrea,2022-01,48.70967741935484
Eritrea,2022-02,5.892857142857143
Eritrea,2022-03,0.7741935483870968
Eritrea,2022-04,0.2
Eritrea,2022-05,0.8064516129032258
Eritrea,2022-06,1.1666666666666667
Eritrea,2022-07,7.870967741935484
Eritrea,2022-08,3.225806451612903
Eritrea,2022-09,0.5
Eritrea,2022-10,0.6129032258064516
Eritrea,2022-11,0.0
Eritrea,2022-12,0.0
Eritrea,2023-01,0.0
Eritrea,2023-02,0.0
Eritrea,2023-03,0.0
Estonia,2020-01,0.0
Estonia,2020-02,0.034482758620689655
Estonia,2020-03,24.0
Estonia,2020-04,30.333333333333332
Estonia,2020-05,5.645161290322581
Estonia,2020-06,3.966666666666667
Estonia,2020-07,2.4193548387096775
Estonia,2020-08,9.774193548387096
Estonia,2020-09,32.53333333333333
Estonia,2020-10,46.935483870967744
Estonia,2020-11,244.1
Estonia,2020-12,499.7741935483871
Estonia,2021-01,509.741935483871
Estonia,2021-02,750.8928571428571
Estonia,2021-03,1283.741935483871
Estonia,2021-04,492.2
Estonia,2021-05,228.83870967741936
Estonia,2021-06,46.333333333333336
Estonia,2021-07,79.74193548387096
Estonia,2021-08,266.80645161290323
Estonia,2021-09,463.1333333333333
Estonia,2021-10,1193.0
Estonia,2021-11,906.7333333333333
Estonia,2021-12,588.2903225806451
Estonia,2022-01,3078.064516129032
Estonia,2022-02,5370.357142857143
Estonia,2022-03,1845.8387096774193
Estonia,2022-04,495.96666666666664
Estonia,2022-05,150.8709677419355
Estonia,2022-06,108.13333333333334
Estonia,2022-07,202.74193548387098
Estonia,2022-08,369.0
Estonia,2022-09,138.5
Estonia,2022-10,149.67741935483872
Estonia,2022-11,66.56666666666666
Estonia,2022-12,83.6774193548387
Estonia,2023-01,64.90322580645162
Estonia,2023-02,43.42857142857143
Estonia,2023-03,9.838709677419354
Eswatini,2020-01,0.0
Eswatini,2020-02,0.0
Eswatini,2020-03,0.2903225806451613
Eswatini,2020-04,3.033333333333333
Eswatini,2020-05,5.774193548387097
Eswatini,2020-06,17.3
Eswatini,2020-07,58.32258064516129
Eswatini,2020-08,60.354838709677416
Eswatini,2020-09,28.8
Eswatini,2020-10,13.451612903225806
Eswatini,2020-11,16.466666666666665
Eswatini,2020-12,94.06451612903226
Eswatini,2021-01,200.93548387096774
Eswatini,2021-02,43.214285714285715
Eswatini,2021-03,10.064516129032258
Eswatini,2021-04,37.13333333333333
Eswatini,2021-05,4.419354838709677
Eswatini,2021-06,16.1
Eswatini,2021-07,222.41935483870967
Eswatini,2021-08,553.258064516129
Eswatini,2021-09,76.6
Eswatini,2021-10,14.516129032258064
Eswatini,2021-11,7.533333333333333
Eswatini,2021-12,624.3870967741935
Eswatini,2022-01,68.58064516129032
Eswatini,2022-02,26.321428571428573
Eswatini,2022-03,18.70967741935484
Eswatini,2022-04,27.033333333333335
Eswatini,2022-05,59.774193548387096
Eswatini,2022-06,17.933333333333334
Eswatini,2022-07,4.806451612903226
Eswatini,2022-08,2.7419354838709675
Eswatini,2022-09,0.7666666666666667
Eswatini,2022-10,5.419354838709677
Eswatini,2022-11,7.066666666666666
Eswatini,2022-12,8.096774193548388
Eswatini,2023-01,3.193548387096774
Eswatini,2023-02,2.357142857142857
Eswatini,2023-03,2.193548387096774
Ethiopia,2020-01,0.0
Ethiopia,2020-02,0.0
Ethiopia,2020-03,0.8387096774193549
Ethiopia,2020-04,3.4
Ethiopia,2020-05,33.516129032258064
Ethiopia,2020-06,152.96666666666667
Ethiopia,2020-07,376.9032258064516
Ethiopia,2020-08,1101.032258064516
Ethiopia,2020-09,735.4666666666667
Ethiopia,2020-10,647.4516129032259
Ethiopia,2020-11,449.7
Ethiopia,2020-12,442.258064516129
Ethiopia,2021-01,419.2903225806452
Ethiopia,2021-02,738.8571428571429
Ethiopia,2021-03,1503.774193548387
Ethiopia,2021-04,1616.0333333333333
Ethiopia,2021-05,434.80645161290323
Ethiopia,2021-06,146.13333333333333
Ethiopia,2021-07,132.74193548387098
Ethiopia,2021-08,889.3225806451613
Ethiopia,2021-09,1210.7666666666667
Ethiopia,2021-10,583.3225806451613
Ethiopia,2021-11,205.46666666666667
Ethiopia,2021-12,1570.0
Ethiopia,2022-01,1316.7096774193549
Ethiopia,2022-02,116.07142857142857
Ethiopia,2022-03,31.870967741935484
Ethiopia,2022-04,26.133333333333333
Ethiopia,2022-05,69.74193548387096
Ethiopia,2022-06,517.8666666666667
Ethiopia,2022-07,104.25806451612904
Ethiopia,2022-08,29.419354838709676
Ethiopia,2022-09,12.733333333333333
Ethiopia,2022-10,12.03225806451613
Ethiopia,2022-11,20.2
Ethiopia,2022-12,108.25806451612904
Ethiopia,2023-01,44.32258064516129
Ethiopia,2023-02,15.642857142857142
Ethiopia,2023-03,4.193548387096774
Fiji,2020-01,0.0
Fiji,2020-02,0.0
Fiji,2020-03,0.16129032258064516
Fiji,2020-04,0.43333333333333335
Fiji,2020-05,0.0
Fiji,2020-06,0.0
Fiji,2020-07,0.2903225806451613
Fiji,2020-08,0.03225806451612903
Fiji,2020-09,0.1
Fiji,2020-10,0.06451612903225806
Fiji,2020-11,0.26666666666666666
Fiji,2020-12,0.22580645161290322
Fiji,2021-01,0.1935483870967742
Fiji,2021-02,0.14285714285714285
Fiji,2021-03,0.25806451612903225
Fiji,2021-04,1.6666666666666667
Fiji,2021-05,10.290322580645162
Fiji,2021-06,131.8
Fiji,2021-07,804.258064516129
Fiji,2021-08,525.9032258064516
Fiji,2021-09,133.9
Fiji,2021-10,32.61290322580645
Fiji,2021-11,10.866666666666667
Fiji,2021-12,25.806451612903224
Fiji,2022-01,280.9032258064516
Fiji,2022-02,38.392857142857146
Fiji,2022-03,15.290322580645162
Fiji,2022-04,7.233333333333333
Fiji,2022-05,12.03225806451613
Fiji,2022-06,23.533333333333335
Fiji,2022-07,59.225806451612904
Fiji,2022-08,15.483870967741936
Fiji,2022-09,2.1666666666666665
Fiji,2022-10,0.7096774193548387
Fiji,2022-11,3.7
Fiji,2022-12,10.548387096774194
Fiji,2023-01,2.2580645161290325
Fiji,2023-02,2.4642857142857144
Fiji,2023-03,0.2903225806451613
Finland,2020-01,0.03225806451612903
Finland,2020-02,0.2413793103448276
Finland,2020-03,53.645161290322584
Finland,2020-04,117.96666666666667
Finland,2020-05,50.064516129032256
Finland,2020-06,9.1
Finland,2020-07,6.387096774193548
Finland,2020-08,23.129032258064516
Finland,2020-09,66.3
Finland,2020-10,194.74193548387098
Finland,2020-11,298.53333333333336
Finland,2020-12,332.4193548387097
Finland,2021-01,286.1290322580645
Finland,2021-02,438.39285714285717
Finland,2021-03,629.8709677419355
Finland,2021-04,284.6
Finland,2021-05,173.7741935483871
Finland,2021-06,104.76666666666667
Finland,2021-07,363.0
Finland,2021-08,648.6774193548387
Finland,2021-09,449.5
Finland,2021-10,538.5806451612904
Finland,2021-11,950.9
Finland,2021-12,2613.2903225806454
Finland,2022-01,6844.193548387097
Finland,2022-02,5165.821428571428
Finland,2022-03,7297.8387096774195
Finland,2022-04,4446.233333333334
Finland,2022-05,2231.6129032258063
Finland,2022-06,1780.5666666666666
Finland,2022-07,820.1290322580645
Finland,2022-08,2831.0967741935483
Finland,2022-09,867.4333333333333
Finland,2022-10,1799.9032258064517
Finland,2022-11,1517.2333333333333
Finland,2022-12,1062.9032258064517
Finland,2023-01,658.516129032258
Finland,2023-02,126.78571428571429
Finland,2023-03,47.58064516129032
France,2020-01,0.16129032258064516
France,2020-02,3.2413793103448274
France,2020-03,1682.2903225806451
France,2020-04,3724.5333333333333
France,2020-05,696.3870967741935
France,2020-06,428.73333333333335
France,2020-07,709.8387096774194
France,2020-08,3027.7096774193546
France,2020-09,9320.966666666667
France,2020-10,25660.58064516129
France,2020-11,27208.5
France,2020-12,12657.645161290322
France,2021-01,18031.483870967742
France,2021-02,19832.35714285714
France,2021-03,28540.90322580645
France,2021-04,30732.233333333334
France,2021-05,819.6774193548387
France,2021-06,3288.0333333333333
France,2021-07,11308.193548387097
France,2021-08,20151.1935483871
France,2021-09,7929.233333333334
